entity_id,state,last_changed
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.9,2026-02-27T10:12:28.589Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.91,2026-02-27T10:12:38.590Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.97,2026-02-27T10:12:48.590Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.98,2026-02-27T10:12:58.590Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.97,2026-02-27T10:13:08.593Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.98,2026-02-27T10:13:18.594Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.97,2026-02-27T10:13:28.604Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.98,2026-02-27T10:13:38.606Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.1,2026-02-27T10:13:48.608Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.07,2026-02-27T10:13:58.608Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.09,2026-02-27T10:14:08.609Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.12,2026-02-27T10:14:18.609Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.1,2026-02-27T10:14:28.611Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.09,2026-02-27T10:14:38.612Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.12,2026-02-27T10:14:48.613Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.14,2026-02-27T10:14:58.615Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.15,2026-02-27T10:15:08.616Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.14,2026-02-27T10:15:18.616Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.11,2026-02-27T10:15:28.618Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.1,2026-02-27T10:15:38.620Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.31,2026-02-27T10:15:48.621Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.35,2026-02-27T10:15:58.623Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.32,2026-02-27T10:16:08.623Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.35,2026-02-27T10:16:28.626Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.33,2026-02-27T10:16:38.628Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.34,2026-02-27T10:16:48.629Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.33,2026-02-27T10:16:58.630Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.34,2026-02-27T10:17:08.631Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.33,2026-02-27T10:17:18.632Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.31,2026-02-27T10:17:28.633Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.33,2026-02-27T10:17:38.634Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.31,2026-02-27T10:17:48.635Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.64,2026-02-27T10:17:58.635Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.65,2026-02-27T10:18:08.637Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.63,2026-02-27T10:18:18.639Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.64,2026-02-27T10:18:28.661Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.62,2026-02-27T10:18:48.664Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,4.9,2026-02-27T10:18:58.815Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.01,2026-02-27T10:19:08.665Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,4.98,2026-02-27T10:19:28.668Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.01,2026-02-27T10:19:38.668Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.0,2026-02-27T10:19:48.669Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.91,2026-02-27T10:20:00.678Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.93,2026-02-27T10:20:08.672Z
